Year,Member State,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE022) Share of OGA work /AWU (%),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE295) Fertilisers (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE618) Subsidies sheep & goats (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),national_milk_production_tonnes,Total agricultural area / country (ha),Total Dairy Grassland (ha),% Dairy grassland / Total utilised agricultural area (ha),Agricultrual Land Use,percentage_of_total_EU_milk_production,country_code,Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Predicated_Cluster,Predicated_Cluster_STR
2005,Lithuania,10.8,1.88,3987.57,1.6,3422.36,0.28,565.22,23.48,17.44,0.04,5.99,10.34,0.0,1.08,12.6,7.95,0.0,0.0,0.7000000000000002,4604.150000000001,7235.17,1156.17,14694.0,1.25,9106.0,722.64,557.0,7262.0,2.675,566.0,439.0,4055.0,11726.0,8556.0,5647.0,382.0,379.28,4364.0,3731.0,294.0,2908.0,660.0,1339.0,291.0,618.0,2212.0,958.0,714.0,170.0,74.0,0.0,51.0,-368.0,1941.0,2202.0,0.0,-261.0,0.0,9391.0,7178.0,8161.0,3825.81,5098.400000000001,50813.0,45012.0,39193.0,14142.0,10210.0,11250.0,3591.0,11620.0,1893.0,2868.0,0.0,6859.0,2031.0,1151.0,880.0,48782.0,4814.0,33876.0,4237.0,2024.0,8536.0,5659.0,0.11,3252.0,3671.0,2100.0,0.0,0.0,824.0,430.0,0.0,0.0,847.0,354.0,1202.0,1.0,358.0,952.0,0.0,952.0,0.0,0.0,4.0,0.0,465.99,0.94,0.0,6259.0,0.0,0.0,0.0,0.0,0.0,0.0,30352.0,1110974.02836,712664.96,181808.48,25.51107325383305,0.0032932726199980424,1.162220628355596,LTU,-1.0716917176417375,0.3333167469532078,-0.08526088627213484,-0.04484271893783203,0.01929125345433776,-0.2202867018839865,-0.12339451827104626,0.11511379804776344,-0.17209162583179524,0.08666325018865326,0.03634218478326813,0.07079417882799627,0.043650504299862565,0.03616779488808486,-0.021354981256239202,0.09355429620458826,0.013062047951987146,-0.026814092549477857,-0.03134046901488001,0.11585267757809938,-0.04867550133254572,-0.10492384326407528,0.05947600734729205,-0.01583850623354207,-0.004938938704441855,-0.04013579535540294,2,2
2005,Luxembourg,161.3,1.69,3724.95,1.55,3423.88,0.14,301.06,82.21000000000001,43.03,0.28,38.9,38.87,0.0,1.02,93.19,43.1,0.0,0.0,1.47,6932.37,7235.17,1156.17,140723.0,0.97,112750.0,1209.88,671.0,90886.0,2.675,13822.0,549.0,6657.0,144585.0,83550.0,47270.0,7143.0,343.88,22093.0,6472.0,9181.0,36280.0,13081.0,8442.0,6871.0,7885.0,44258.0,16777.0,2563.0,8483.0,5731.0,0.0,902.0,6029.0,4379.0,11325.0,0.0,-6946.0,0.0,102124.0,57867.0,45469.0,34330.76,29347.19,926984.0,917745.0,789367.0,417809.0,148314.0,183506.0,39738.0,137617.0,41515.0,3326.0,0.0,92776.0,157025.0,134435.0,22590.0,769959.0,12722.0,508531.0,52181.0,7923.0,88709.0,33500.0,0.04,44951.0,39824.0,20723.0,14.0,0.0,-1040.0,-1092.0,0.0,8226.0,10729.0,38.0,18992.0,840.0,360.0,20579.0,20459.0,0.0,120.0,0.0,79.0,0.0,5491.54,351.85,0.0,335579.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,191820.064374,52778.82000000001,24973.8,47.317844544459305,0.1557632398753894,0.2006682695157664,LUX,-0.1704982478671695,-0.03867769079486971,-0.18461628397704552,-0.2285596024431824,0.3717247861394301,0.39209613915354474,-0.27045067899186065,0.029933879582119082,0.18951333948134247,0.20661421198064683,-0.1683957066221517,0.049916730933332584,0.10528323120872114,0.15890654593877518,0.008716650719124853,-0.07628987784522875,-0.07865186765118681,-0.10888500092876309,0.006977189263552972,0.07332258714332975,0.022383397880226894,-0.025259570222343642,0.13830476635928965,0.014107163154739028,-0.09901594065837938,-0.11203050745031777,0,0
2005,Hungary,76.3,3.14,6908.52,0.86,1890.28,2.28,5018.23,68.11,45.81,0.12,22.19,49.63,0.0,0.39,47.78,30.94,0.0,0.0,1.08,6056.59,7235.17,1156.17,100064.0,1.01,60467.0,1265.42,58.0,51164.0,2.675,11732.0,305.0,16122.0,99349.0,70447.0,43074.0,1978.0,766.93,32131.0,15870.0,4174.0,27373.0,4426.0,10976.0,3138.0,8833.0,7989.0,20913.0,15420.0,2242.0,3251.0,0.0,996.0,34.0,90.0,321.0,0.0,-232.0,0.0,44007.0,36018.0,15195.0,11473.22,10445.29,193104.0,189891.0,120891.0,34397.0,36973.0,26908.0,22614.0,72213.0,9428.0,17097.0,0.0,45687.0,48832.0,20838.0,27995.0,144272.0,-475.0,159207.0,5921.0,-2069.0,20000.0,16846.0,0.09,14391.0,15352.0,10855.0,0.0,0.0,3335.0,2672.0,26.0,2310.0,23.0,93.0,2425.0,1229.0,843.0,4899.0,0.0,4899.0,0.0,0.0,91.0,0.0,9205.84,0.0,0.0,17626.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.3970588235,872753.8013603444,317215.31367646856,103347.64073529346,32.57965056526208,0.021474373103398267,0.913011866635707,HUN,-0.636909672304189,0.36692368194832237,-0.17278816293389046,-0.08217075137618898,-0.0060004691172476955,-0.26567741140697954,-0.0930214785689654,0.024697579248073424,-0.005228190933919814,-0.09379156688085874,0.0025061257212414157,0.021450452260211157,-0.020669872074510452,0.08732697004660524,0.05765674886281744,-0.10001383727009737,0.1069176627330691,0.1588222852585255,0.008945685750546899,-0.0048908612522154836,-0.0005476188276356781,0.10519025895573775,0.03885156485312963,-0.049138610204552326,-0.08464681170663908,-0.06828502873018762,2,2
2005,Malta,152.6,2.36,7933.53,2.18,7270.43,0.18,663.1,4.89,4.88,0.01,0.0,4.16,0.0,0.0,117.36,64.28,0.0,0.0,19.77,5414.3,7235.17,1156.17,156579.0,1.08,149811.0,1276.48,-49.0,114978.0,2.675,1923.0,180.0,3791.0,145569.0,133552.0,115566.0,591.0,965.93,107438.0,3788.0,3150.0,17986.0,5327.0,8914.0,958.0,2787.0,5669.0,6348.0,2070.0,3595.0,683.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,48666.0,42997.0,36649.0,18193.37,15905.36,807097.0,791419.0,700221.0,355751.0,195603.0,63638.0,85229.0,106876.0,58473.0,3102.0,0.0,45302.0,30775.0,27190.0,3585.0,776322.0,16570.0,451043.0,28590.0,22921.0,42430.0,12369.0,0.02,25639.0,25814.0,24771.0,86.0,0.0,16585.0,13811.0,0.0,0.0,1042.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7092.0,0.0,0.0,0.0,0.0,64577.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,35499.182808000005,498.78,0.0,0.0,0.9803921568627451,0.03713667601224494,MLT,-0.3469029442200003,0.06104967927344193,-0.7044411684439142,0.031034637789062167,-0.4717356368089474,0.6125594542906437,0.6471876565883075,0.06491499701521919,-0.3552512677642881,0.467638205632079,-0.045138616633149116,-0.19659171060207495,0.04456899012599788,-0.03300848095948702,-0.10339705761658914,0.12089727810966046,-0.009311212932853977,-0.02980708978229867,0.04245377180344669,0.20395185858027504,0.07208691592582535,0.023895392354537116,0.1599186555899703,-0.05511524878302047,0.07003860455489327,-0.029275724692080226,2,2
2005,Netherlands,211.6,1.57,3805.51,1.47,3607.28,0.1,198.24,43.5,11.16,0.01,32.33,16.17,0.75,1.13,100.29,66.44,0.0,0.0,2.38,7516.81,7235.17,1156.17,192350.0,1.23,174173.0,1736.74,1695.0,154209.0,2.675,14505.0,107.0,1160.0,156669.0,99855.0,50295.0,3951.0,415.39,27944.0,1140.0,12564.0,49560.0,15119.0,7955.0,12562.0,13924.0,24612.0,32203.0,2279.0,9083.0,20840.0,0.0,2973.0,236.0,-875.0,1634.0,0.0,-2509.0,0.0,108722.0,84110.0,51033.0,53698.17,34691.48,2226586.0,2139160.0,2080077.0,1793089.0,144727.0,76118.0,66144.0,146509.0,23248.0,329.0,0.0,122932.0,567893.0,531998.0,35895.0,1658693.0,58189.0,423361.0,69206.0,44594.0,73953.0,34484.0,0.02,16227.0,18964.0,17496.0,2432.0,378.0,13597.0,11284.0,115.0,1744.0,0.0,15.0,1759.0,0.0,0.0,149.0,0.0,0.0,149.0,0.0,516.0,0.0,1057.51,544.14,0.0,802572.0,0.0,0.0,0.0,0.0,0.0,0.0,19515.0,9746119.952646,848902.5,630919.95,74.32183908045977,0.005124263387138098,10.195685377194796,,0.0005942130667097013,-0.6583627345752991,0.3079926430741372,-0.2827634202947411,0.37915983698055,0.09130744078647571,0.21929516606725946,-0.2046080594183299,0.3723483973269452,0.3607419307274009,0.01465342274903037,0.049816311887228105,-0.16175319638632124,-0.22845393425287458,0.05165467453365722,0.12607552407391126,0.04734009624802253,0.1963436391085292,-0.1747955609110223,0.20901440019846373,0.1563309442188341,0.19443432991239326,0.039774929440099686,-0.040979132785046724,0.058928369797851536,0.01796257171978247,0,0
2005,Austria,36.5,1.65,3741.23,1.63,3680.44,0.03,60.79,25.77,5.73,0.01,20.01,5.41,0.06,0.06,24.31,13.72,0.0,0.0,1.01,5979.77,7235.17,1156.17,45921.0,1.12,34083.0,1401.79,192.0,23534.0,2.675,10181.0,1725.0,2504.0,41078.0,25047.0,9809.0,479.0,353.88,6215.0,2062.0,2051.0,15238.0,5109.0,2867.0,1935.0,5327.0,13689.0,2342.0,337.0,828.0,1177.0,0.0,422.0,2379.0,-1316.0,1042.0,0.0,-2358.0,0.0,38585.0,24896.0,21239.0,15043.11,13058.2,323093.0,319398.0,270070.0,72011.0,135800.0,50586.0,11673.0,53023.0,4568.0,1977.0,0.0,46477.0,30097.0,23781.0,6315.0,292996.0,2751.0,251828.0,15255.0,1566.0,33082.0,18947.0,0.06,17711.0,15754.0,5534.0,3.0,0.0,2755.0,1688.0,0.0,5964.0,3444.0,46.0,9454.0,419.0,268.0,2763.0,2651.0,0.0,111.0,0.0,54.0,0.0,1557.77,1558.58,0.0,13298.0,0.0,0.0,0.0,0.0,0.0,0.0,30291.0,2485147.6833204003,780599.07,606122.91,77.64842840512225,0.0032987484855701923,2.5997816585584195,AUT,-0.8536144524609465,0.13392821412531014,0.18865548676184352,-0.04837899354942947,0.29802159988124555,0.008792804773228365,-0.08725696595477926,-0.10703866521051508,0.15012605391509343,0.19145054496210387,0.013888011465924383,1.3249782822216719e-05,-0.11332463383898002,-0.03415508623478875,0.008711111632088916,-0.0940900069116667,0.040296502074715544,-0.25851811033608085,-0.05670091419968713,0.05648454235897695,-0.0022401038092573168,0.1366456342120318,-0.11443557858431108,0.010887325790794187,-0.0345753864688656,0.07218654453600752,2,2
2005,Poland,19.7,1.74,3837.86,1.69,3713.31,0.06,124.55,17.86,15.14,0.02,2.7,4.19,0.0,0.02,17.15,11.76,0.0,0.0,1.62,4769.93,7235.17,1156.17,19373.0,1.46,15868.0,925.13,543.0,12848.0,2.675,200.0,400.0,2370.0,13244.0,9820.0,6353.0,1138.0,249.49,3368.0,1950.0,604.0,3467.0,1087.0,1462.0,483.0,436.0,2924.0,500.0,204.0,126.0,170.0,0.0,154.0,62.0,-384.0,1.0,0.0,-386.0,0.0,11775.0,8851.0,7967.0,5074.0,4695.16,76493.0,75814.0,67703.0,12242.0,29684.0,17601.0,8175.0,8789.0,2359.0,3191.0,0.0,3239.0,6915.0,5257.0,1657.0,69578.0,369.0,64598.0,5022.0,2098.0,10008.0,5607.0,0.07,2222.0,2313.0,1741.0,0.0,0.0,0.0,0.0,0.0,26.0,485.0,44.0,555.0,16.0,0.0,996.0,0.0,996.0,0.0,0.0,736.0,0.0,86.35000000000001,27.23,0.0,5303.0,0.0,0.0,0.0,0.0,0.0,0.0,112842.5279864,6329831.283933668,2015367.549837104,304674.82556328,15.11758118701008,0.0008861907100490711,6.62181140549079,POL,-1.0867611990852617,0.17141355065985228,0.2673634217443451,-0.08157206771513979,-0.2097402117151776,-0.19553861072491746,-0.07951543908182614,0.13472414514871092,-0.2619919005742723,0.13397365776388961,0.08972649994116047,0.19494904562280752,0.156513813099788,0.017917650353025182,-0.09903481560731957,0.17537379232648817,0.15860651183006863,-0.10475321448279641,-0.09344811274803454,0.05504981452416348,0.06170789586722892,-0.12250267587040053,0.13739258217812747,-0.03692914390997527,0.039737062589587466,0.00043827178765669714,2,2
2005,Portugal,55.0,1.86,3567.99,1.68,3224.01,0.18,343.98,15.18,7.32,0.52,7.34,6.24,0.0,0.79,33.26,23.08,0.0,0.0,2.34,6261.58,7235.17,1156.17,52354.0,1.23,44042.0,1324.14,-148.0,41672.0,2.675,1091.0,645.0,6259.0,42581.0,34744.0,28040.0,1839.0,741.39,20955.0,6149.0,3638.0,6705.0,2210.0,2837.0,463.0,1195.0,5260.0,2576.0,1189.0,1065.0,322.0,0.0,207.0,-305.0,562.0,606.0,0.0,-44.0,0.0,24427.0,19167.0,17153.0,10310.32,10211.11,93043.0,91468.0,77021.0,26428.0,15140.0,17273.0,18180.0,16022.0,4432.0,4745.0,0.0,6846.0,5888.0,4373.0,1514.0,87155.0,1636.0,67292.0,5610.0,350.0,21807.0,15951.0,0.17,6818.0,7330.0,5075.0,45.0,0.0,3759.0,3260.0,2.0,881.0,1147.0,0.0,2028.0,109.0,0.0,1262.0,1194.0,0.0,69.0,0.0,89.0,0.0,59.32,0.0,0.0,20985.0,0.0,0.0,0.0,0.0,0.0,0.0,10288.0,1486793.6367231999,156171.84,75513.92,48.35309617918313,0.009720062208398134,1.5553759049240383,PRT,-0.9191128927107851,0.27450019711451684,-0.1688887247734254,0.03042946273908385,0.04991913317879496,-0.18299246649391437,-0.027015157822710606,0.109234632845341,0.11276190391266566,-0.02283971493626055,-0.19883104675247937,0.05164606850270646,-0.05524543677654196,-0.13946204245174826,0.11093241053588289,-0.24988401478509797,-0.12949869623565,-0.03588351591122698,-0.004516877024669751,0.1397002989791418,0.09076085292701579,-0.11530686325402376,-0.012883653914548826,-0.003723250958245114,0.021208522489809645,-0.03867879044019297,2,2
2005,Slovenia,32.8,2.03,4108.15,2.01,4064.6,0.02,43.55,13.71,3.93,0.14,9.64,5.26,0.03,0.03,20.8,13.59,0.0,0.0,1.63,5198.08,7235.17,1156.17,25210.0,1.11,21413.0,1029.38,247.0,18059.0,2.675,1936.0,1145.0,938.0,22638.0,14228.0,8443.0,785.0,318.62,4767.0,913.0,1773.0,5784.0,2743.0,1977.0,421.0,642.0,7668.0,742.0,132.0,296.0,314.0,0.0,31.0,-649.0,925.0,1314.0,0.0,-390.0,0.0,16377.0,8709.0,8891.0,4290.12,4432.83,232438.0,218931.0,227211.0,112124.0,78180.0,23629.0,13278.0,5227.0,3818.0,952.0,0.0,457.0,7379.0,7252.0,127.0,225059.0,13349.0,121044.0,7772.0,104.0,14872.0,7444.0,0.03,5395.0,6075.0,2918.0,722.0,9.0,2172.0,1353.0,2.0,1364.0,1497.0,86.0,2948.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,227.2,0.0,0.0,63753.0,0.0,0.0,0.0,0.0,0.0,0.0,9116.0,643971.6260352,124980.36,87878.24,70.31363967906637,0.010969723562966214,0.6736765115550312,SVN,-0.9981992123972617,0.29222980433177487,-0.12239291421966042,-0.08652322485079027,0.3014317588680752,-0.09672679189140661,0.0007260054865054139,-0.1319342496421486,-0.08568222458591297,0.06084956654008611,0.0892333578440459,-0.1135948209785757,-0.08652478569229341,0.023139084086217995,-0.06132323093483291,-0.0005670987329965122,-0.117311277669319,-0.15002303037747453,-0.05329670858982341,0.1697326751394767,0.0003249663368256643,-0.023224298121446774,0.030270656391589563,-0.0008026144730514768,0.051756963079202585,0.06649498144203655,2,2
2005,Slovakia,453.2,37.54,72184.3,0.53,1056.3,37.01,71128.0,1041.92,416.1,0.05,625.77,1024.36,0.0,30.72,393.16,195.6,0.0,0.0,0.46,5148.7,7235.17,1156.17,599133.0,0.72,313970.0,798.59,-4087.0,250327.0,2.675,131101.0,18741.0,63539.0,835461.0,454960.0,257261.0,19192.0,454.92,111128.0,57147.0,60924.0,197700.0,30639.0,79914.0,43215.0,43932.0,162700.0,217801.0,192805.0,19089.0,5907.0,0.0,8177.0,0.0,0.0,0.0,0.0,0.0,0.0,343302.0,180602.0,-37199.0,4811.26,-7675.31,3435623.0,3495299.0,3024795.0,85249.0,2699041.0,149114.0,91390.0,410828.0,73515.0,85595.0,0.0,251718.0,99317.0,51699.0,47618.0,3336305.0,-86795.0,3453284.0,54648.0,-108052.0,61284.0,31432.0,0.01,199129.0,207306.0,80691.0,0.0,0.0,4844.0,0.0,3155.0,33677.0,91882.0,254.0,125813.0,588.0,0.0,56380.0,0.0,56380.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,84188.0,0.0,0.0,0.0,0.0,0.0,0.0,379.53096947843,382220.21965948265,395440.9077189658,237499.09477051714,60.05931357493858,0.2634831095270693,0.38535198851271907,SVK,2.8167518730396583,1.6975549370391494,0.6191930531145396,-1.4245379811497028,0.8604265672191069,0.27956526519393665,0.9667480814311691,0.2300940486599688,-0.2543266171625577,-0.11397122369906128,-0.19793942900593292,0.6962947829513849,-0.6559697598627275,0.43940434873114537,0.396728791727148,0.5667410565760553,0.47537057747188377,0.1553981325052585,0.7056397658805099,-0.2125072356623327,0.05262789039264875,-0.19393119607915232,-0.3127713425291242,-0.10244555877350013,0.016527845669218257,0.14762704697087956,1,1
2005,Finland,82.10000000000001,2.05,4530.99,1.87,4220.27,0.18,310.73,43.74,43.73,0.01,0.0,15.6,2.82,3.5,33.54,21.44,0.0,0.0,1.23,8258.36,7235.17,1156.17,70985.0,0.8,64107.0,1911.21,565.0,58067.0,2.675,2576.0,405.0,3188.0,88760.0,60253.0,32191.0,4315.0,728.79,18279.0,3036.0,6126.0,28062.0,9742.0,5709.0,3715.0,8896.0,21275.0,7231.0,2528.0,2150.0,2553.0,0.0,215.0,0.0,560.0,560.0,0.0,0.0,0.0,57563.0,36288.0,29616.0,17730.84,15862.13,312233.0,282866.0,253898.0,98323.0,73223.0,64883.0,17469.0,58336.0,7697.0,2586.0,0.0,48053.0,80868.0,78000.0,2868.0,231365.0,18400.0,217017.0,37086.0,15810.0,50019.0,24439.0,0.08,46831.0,47046.0,27757.0,4235.0,400.0,20609.0,18587.0,14.0,6862.0,12427.0,0.0,19289.0,0.0,0.0,141.0,0.0,0.0,141.0,0.0,1346.0,0.0,1044.55,11.37,0.0,77421.0,0.0,0.0,0.0,0.0,0.0,0.0,14146.0,2504679.9864064003,618746.04,0.0,0.0,0.0070691361515622785,2.525202393032979,FIN,-0.5923142633727813,0.19866446898055928,-0.23582021117823956,0.030492321735263696,-0.4127160319810137,0.0747780782578403,-0.09954976680146178,0.0546930824456698,0.5030845485710257,0.22055121520841203,0.12720050867421565,0.20611062337776392,-0.14513157853799122,-0.037363308996772565,0.1315894318994457,0.2807748999434178,-0.04019592553405179,0.03285869510402693,-0.09948390296114051,0.21727160865714842,0.07497829766454256,0.014241671724499257,0.026362155437551178,0.04938505237255856,0.018769450247635832,0.07239407963541793,2,2
2005,Sweden,182.0,2.0,4735.29,1.59,3931.35,0.41,803.94,97.41,74.21000000000001,0.0,23.2,55.85,4.79,5.28,80.27,44.77,0.0,0.0,1.12,7321.93,7235.17,1156.17,168077.0,0.91,123171.0,1534.36,1362.0,106243.0,2.675,14421.0,86.0,25068.0,184036.0,126364.0,75853.0,5058.0,799.8000000000002,55170.0,24854.0,7900.0,50511.0,13027.0,13026.0,15847.0,8611.0,31611.0,26061.0,12939.0,5983.0,7139.0,0.0,88.0,0.0,238.0,238.0,0.0,0.0,0.0,81999.0,50388.0,24565.0,25256.28,15501.31,533035.0,517064.0,450032.0,175463.0,167761.0,71677.0,35132.0,83003.0,18829.0,11952.0,0.0,52222.0,177422.0,143922.0,33500.0,355613.0,20819.0,356256.0,36778.0,5166.0,54674.0,13454.0,0.03,40287.0,40375.0,24187.0,50.0,0.0,9029.0,5424.0,0.0,9681.0,4180.0,1214.0,15075.0,0.0,464.0,15028.0,14892.0,0.0,136.0,0.0,648.0,0.0,9088.7,14.15,0.0,155405.0,0.0,0.0,0.0,0.0,0.0,0.0,8718.5142857143,2857953.447880085,849270.47657143,202269.53142857176,23.816856585566164,0.011469844141203594,2.881370444500631,SWE,-0.2710585086671055,0.076310400752559,-0.10249412279331964,-0.20018089429131827,-0.2323968135339976,0.0005503778445615375,-0.12205284051166142,-0.01341360258130621,0.3337359712691745,0.2039162333028891,0.0020171119396676747,-0.012653281624160278,-0.042619711832678056,0.11971841574574113,0.14444356143458473,0.13335334177372155,-0.014914151907331953,-0.07510915360667,-0.05189256573996431,-0.007540684185922018,-0.04844143575930395,-0.016365641289209067,-0.018011533547212095,-0.0005217304698576399,0.005149176204645062,-0.023380577595971928,2,2
2006,Belgium,141.2,1.56,4490.54,1.54,4438.05,0.02,52.49,43.71,19.14,0.0,24.57,33.55,0.24,0.27,80.44,48.14,0.0,0.0,2.2,5984.77,7235.17,1156.17,121880.0,1.33,106103.0,1319.07,363.0,83949.0,2.675,2128.0,291.0,3738.0,91424.0,60969.0,37889.0,4583.0,337.92,18609.0,3667.0,7862.0,23080.0,6980.0,5441.0,7597.0,3062.0,16800.0,13654.0,352.0,7018.0,6284.0,0.0,1060.0,1623.0,-1649.0,810.0,0.0,-2459.0,0.0,82688.0,65888.0,50584.0,42252.31,32869.89,472246.0,451338.0,439467.0,252674.0,78509.0,48739.0,59545.0,32779.0,23285.0,1506.0,0.0,7987.0,115040.0,114065.0,975.0,357205.0,20484.0,220140.0,34026.0,17226.0,66556.0,33667.0,0.07,21777.0,21214.0,18062.0,5.0,0.0,570.0,0.0,0.0,1154.0,464.0,0.0,1618.0,0.0,1495.0,16984.0,16784.0,0.0,200.0,0.0,542.0,0.0,814.0,63.33,0.0,143315.0,0.0,0.0,0.0,0.0,0.0,0.0,6386.0,1839850.2023308002,279132.06,156904.02,56.211393273850376,0.015659254619480114,1.8549252435293366,BEL,-0.5395561317801777,-0.11522702273216656,-0.05764914815683514,-0.12432067410352163,0.2155195044343251,0.07369136783612175,-0.16395827905551386,-0.006099032686583604,0.2507810859541631,0.3334762058382279,-0.4086125698628869,-0.06578482933079578,-0.08228568897922166,0.12092509969011854,0.12127816688438035,0.07334768296659605,-0.058279574164649725,-0.19982972189057369,-0.06665131567080977,-0.021372004545721773,0.033083962738201717,0.06650671352844192,0.0496008813569095,-0.07870245689259865,0.035790204165458514,-0.015275121509211276,2,2
